news_url,title,text,source_name,date,topics,tickers,sentiment,prob_Negative,prob_Neutral,prob_Positive
https://www.barrons.com/articles/tesla-stock-october-ev-sales-b7582880,Tesla Stock Rises. October Electric Vehicle Sales Were Tougher Than Expected.,Tesla sales have been weak in October. Investors don't seem to mind.,Barrons,"Wed, 12 Nov 2025 07:43:00 -0500",['paywall'],TSLA,Negative,0.5479143542266797,0.26966766173889856,0.18241798403442183
https://seekingalpha.com/article/4842331-baron-technology-fund-q3-2025-top-contributors-detractors,Baron Technology Fund Q3 2025 Top Contributors And Detractors,We remain confident in AI's potential to transform the global economy and in NVIDIA's pivotal role as the leading enabler of that transformation. We retain our long-term conviction in Broadcom's position within the AI ecosystem. Shares of PAR fell during the quarter as the company lowered its annual recurring revenue growth outlook for the year to 15% (from prior 20% expectations) due to weak macro conditions for its restaurant customers.,Seeking Alpha,"Wed, 12 Nov 2025 05:00:00 -0500",['paylimitwall'],TSLA,Positive,0.17713501348687366,0.17327495931708614,0.6495900271960403
https://www.fool.com/investing/2025/11/11/could-buying-tesla-today-set-you-up-for-life/,Could Buying Tesla Today Set You Up for Life?,"Robotaxis and unsupervised full self-driving (FSD) could add value and new income streams. Cash flow from these businesses could fund the Optimus robot project, which CEO Elon Musk believes could represent up to 80% of Tesla's future value.",The Motley Fool,"Tue, 11 Nov 2025 20:12:00 -0500",[],TSLA,Neutral,0.3222660919918247,0.39379127576054174,0.2839426322476335
https://www.benzinga.com/markets/tech/25/11/48789884/tesla-vs-xpeng-musks-optimus-meets-xiaopengs-iron-in-the-ai-race?utm_source=snapi,Tesla Vs. XPeng: Musk's Optimus Meets Xiaopeng's Iron In The AI Race,"Elon Musk wasn't the only electric car CEO showing off humanoid robots and flying cars last week. At XPeng Inc (NYSE:XPEV) AI Day last week, CEO He Xiaopeng unveiled Iron, a humanoid robot prototype that instantly drew comparisons to Tesla Inc's (NASDAQ:TSLA) Optimus.",Benzinga,"Tue, 11 Nov 2025 15:04:18 -0500","['CEO', 'paywall']",TSLA,Neutral,0.2802705934885118,0.4142594532939037,0.30546995321758447
https://seekingalpha.com/article/4842026-tesla-still-a-strong-buy-on-pullbacks,Tesla: Still A Strong Buy (On Pullbacks),"Tesla, Inc. remains a Strong Buy for the intermediate and long term, supported by robust sales, margin resilience, and global expansion. TSLA delivered a record quarter with a significant sales beat, 18% gross margin, and growing non-automotive revenue streams like energy, FSD potential, and future AI prospects. Despite potential near-term volatility and a possible 15-20% pullback, TSLA's premium valuation is justified by its tech-driven growth prospects.",Seeking Alpha,"Tue, 11 Nov 2025 14:52:18 -0500",['paylimitwall'],TSLA,Positive,0.09429425534527992,0.17803365993903794,0.7276720847156821
https://www.marketwatch.com/story/as-tesla-doubles-down-on-ai-this-analyst-says-its-stock-has-gotten-harder-to-recommend-09d09344,"As Tesla doubles down on AI, this analyst says its stock has gotten harder to recommend",Tesla's stock valuation is increasingly linked to AI initiatives around humanoid robots and robotaxis that aren't bringing in revenue — for now.,Market Watch,"Tue, 11 Nov 2025 12:33:00 -0500",['paylimitwall'],TSLA,Positive,0.2654607285791808,0.23868890763997339,0.4958503637808458
https://nypost.com/2025/11/11/business/tesla-turns-to-rentals-as-us-sales-slump-after-ev-tax-credit-expires/,Tesla turns to $60-a-day rentals as US sales slump after EV tax credit expires,Tesla is launching a short-term rental program out of its stores as inventories swell across the country.,New York Post,"Tue, 11 Nov 2025 12:27:58 -0500",[],TSLA,Negative,0.37542469383147464,0.3136896802546738,0.3108856259138516
https://www.investopedia.com/tesla-stock-is-slipping-today-as-investors-eye-chinese-sales-numbers-11847299,Tesla Stock Is Slipping Today as Investors Eye Chinese Sales Numbers,"Talking about Tesla's auto sales just a few days after a $1 trillion vote might seem odd—but while they might not be the most interesting thing about the company these days, they still matter.",Investopedia,"Tue, 11 Nov 2025 11:25:41 -0500",[],TSLA,Neutral,0.37730567383759234,0.4152389387851743,0.20745538737723326
https://invezz.com/news/2025/11/11/tesla-stock-slides-over-2-whats-hurting-the-ev-stock-today/?utm_source=snapi,Tesla stock slides over 2%: what's hurting the EV stock today,"Tesla stock was jittery in early trade on Thursday, declining more than 2% as fresh analyst commentary and new global sales data pointed to broad-based weakness in October deliveries.",Invezz,"Tue, 11 Nov 2025 11:14:42 -0500",[],TSLA,Negative,0.5412280718642782,0.1533459445622268,0.305425983573495
https://www.zacks.com/stock/news/2789356/ev-face-off-tesla-s-scale-vs-quantumscape-s-battery-vision?cid=CS-STOCKNEWSAPI-FT-analyst_blog|most_popular_stocks-2789356,EV Face-Off: Tesla's Scale vs. QuantumScape's Battery Vision,"While TSLA's scale offers stability, QS' technology could be the spark that powers the industry's next leap forward.",Zacks Investment Research,"Tue, 11 Nov 2025 11:01:14 -0500",[],TSLA,Positive,0.2202946778124187,0.34825455671235367,0.43145076547522754
https://247wallst.com/investing/2025/11/11/tesla-china-sales-hit-3-year-low/?utm_source=snapi,Tesla China Sales Hit 3-Year Low,"Tesla Inc. (NASDAQ: TSLA) sales in China dropped to 26,006 in October, the lowest total in three years.",24/7 Wall Street,"Tue, 11 Nov 2025 09:15:31 -0500",[],TSLA,Negative,0.5308415165900496,0.22166152695210584,0.24749695645784459
https://247wallst.com/investing/2025/11/11/wall-street-price-prediction-teslas-share-price-forecast-for-2025/?utm_source=snapi,Wall Street Price Prediction: Tesla's Share Price Forecast for 2025,"After soaring in 2023 and 2024, shares of Tesla  (NASDAQ:TSLA) were battered throughout Q1 but performed marginally better in Q2.",24/7 Wall Street,"Tue, 11 Nov 2025 08:00:03 -0500",[],TSLA,Positive,0.35041611172033804,0.2805417306193466,0.36904215766031545
https://www.businessinsider.com/ford-ceo-taking-apart-tesla-chinese-evs-jim-farley-2025-11,Ford CEO says taking apart Tesla and Chinese EVs was 'shocking' and pushed him to shake up the automaker,"Taking apart Tesla and Chinese EVs was a wake-up call for Ford's CEO. Jim Farley told the ""Office Hours: Business Edition"" podcast that it spurred him to overhaul the automaker.",Business Insider,"Tue, 11 Nov 2025 07:01:01 -0500","['CEO', 'paywall']",TSLA,Negative,0.45852667240902667,0.3034033902403716,0.23806993735060178
https://www.fastcompany.com/91438533/tesla-new-plan-to-get-cars-out-of-showrooms-takes-on-hertz,Tesla's new plan to get cars out of showrooms takes on Hertz,Tesla is getting into the rental car market.,Fast Company,"Tue, 11 Nov 2025 06:11:04 -0500",['paylimitwall'],TSLA,Neutral,0.30230060205043174,0.39737927854633814,0.30032011940322995
https://www.barrons.com/articles/tesla-stock-price-today-musk-19161cfe,Here's What Tesla Stock Looks Like In 10 Years If Musk Succeeds,"If the CEO hits his performance goals and the company's earnings explode over the coming 10 years, what will the stock's price-to-earnings ratio be?",Barrons,"Tue, 11 Nov 2025 05:16:00 -0500","['CEO', 'paywall']",TSLA,Positive,0.2611033675528594,0.3097351703958333,0.42916146205130723
https://seekingalpha.com/article/4841507-tesla-or-bust-gm-stock-a-better-ride,Tesla Or Bust? GM Stock A Better Ride,"Tesla shareholders approved Elon Musk's trillion-dollar pay package linked to ambitious milestones—including an $8.5 trillion market cap, 20 million vehicles delivered, and 1 million robots deployed. Bulls see the move as promising; even if the targets are difficult, they are confident Musk can ensure Tesla remains a leading company in the AI revolution. TSLA's huge long-term upside earnings growth potential comes at a high price, and a poor Valuation Grade has kept the stock at a Hold quant rating.",Seeking Alpha,"Tue, 11 Nov 2025 05:00:00 -0500",['paylimitwall'],TSLA,Positive,0.21976077143957398,0.19024335364576758,0.5899958749146584
https://www.cnbc.com/2025/11/10/tesla-investor-support-for-musk-pay-plan-declined-from-2018-package.html,Tesla investor support for Elon Musk's massive pay plan was lower in 2025 than in 2018,"Tesla CE Elon Musk received less support for his trillion-dollar pay package than he did for an earlier pay plan in 2018. Setting aside holdings owned by Tesla board members and executives, about 66% of shares tabulated in the vote were in favor of the package, according to a filing on Friday.",CNBC,"Mon, 10 Nov 2025 20:42:52 -0500",['CEO'],TSLA,Negative,0.4819183919943009,0.3110934837392,0.20698812426649923
https://www.youtube.com/watch?v=HfS1gCQAhL4,"Tigay: ""Many More Years of A.I. Trade to Come,"" What's Next for Tesla (TSLA)","“We have many more years of this AI trade to come,” Joe Tigay argues, despite fears of a bubble. He looks at Tesla (TSLA), saying that “without Elon” there is no Tesla, and he wouldn't want to invest in the company if he wasn't leading it.",Schwab Network,"Mon, 10 Nov 2025 20:00:19 -0500",[],TSLA,Negative,0.3865316847407849,0.3529014646384492,0.26056685062076596
https://www.forbes.com/sites/alanohnsman/2025/11/10/teslas-engineering-exodus-comes-amid-shift-from-core-ev-mission/,Tesla's Engineering Exodus Comes Amid Shift From Core EV Mission,"Tesla shareholders just overwhelmingly backed CEO Elon Musk's unprecedented pay package that could be worth $1 trillion over a decade, but engineers running the company's main vehicle programs, for its top-selling Model Y, Model 3 and the controversial Cybertruck, aren't sticking around to see how things turn out.",Forbes,"Mon, 10 Nov 2025 17:35:03 -0500",['paylimitwall'],TSLA,Neutral,0.3767970602567702,0.4018777370726766,0.22132520267055325
https://www.zacks.com/commentary/2788850/making-sense-of-the-market-s-tech-worries?cid=CS-STOCKNEWSAPI-FT-earnings_preview-2788850,Making Sense of the Market's Tech Worries,"The recent pullback in leading artificial intelligence stocks has rekindled concerns about the group's stock price momentum and market leadership. The absence of economic data due to the government shutdown, at a time of economic vulnerabilities, is adding to market angst.",Zacks Investment Research,"Mon, 10 Nov 2025 15:29:21 -0500",[],TSLA,Positive,0.3196018192551219,0.21809675662917136,0.4623014241157069
https://www.youtube.com/watch?v=heA-4CMjQVA,Used Auto & EV Space Accelerates Amid Pricing Pressures to Industry,"""2025 has been a pretty interesting year for the auto industry,"" says Kevin Roberts with @cargurus. He has a particular interest in the used car market, noticing a rise in vehicle sales under $30,000 and/or with cars seven years or older.",Schwab Network,"Mon, 10 Nov 2025 14:51:35 -0500",[],TSLA,Positive,0.32304101106282446,0.33139504178301626,0.34556394715415933
https://www.reuters.com/sustainability/boards-policy-regulation/tesla-chair-thanks-investors-approving-musks-878-billion-pay-package-2025-11-10/,Tesla chair thanks investors for approving Musk's $878 billion pay package,Tesla board chair Robyn Denholm thanked the electric-vehicle maker's shareholders on Monday for approving CEO Elon Musk's $878 billion pay package.,Reuters,"Mon, 10 Nov 2025 13:48:39 -0500",['CEO'],TSLA,Neutral,0.29516678817810305,0.4327602982044744,0.2720729136174225
https://www.marketwatch.com/story/tesla-is-still-losing-ground-in-the-worlds-biggest-ev-market-68c940dd,Tesla is still losing ground in the world's biggest EV market,The company's struggles in China are part of the reason Tesla is likely to report another annual sales decline.,Market Watch,"Mon, 10 Nov 2025 13:22:00 -0500",['paylimitwall'],TSLA,Neutral,0.34144499981830556,0.42688712978288496,0.23166787039880954
https://www.reuters.com/business/autos-transportation/teslas-model-y-program-manager-announces-exit-alongside-cybertruck-lead-2025-11-10/,Tesla's Model Y program manager announces exit alongside Cybertruck lead,"Tesla's best-selling Model Y's program manager, Emmanuel Lamacchia, announced his departure on Sunday after nearly eight years, marking another high-profile exit from Elon Musk's electric vehicle company.",Reuters,"Mon, 10 Nov 2025 12:49:29 -0500",['product'],TSLA,Negative,0.37136420189195685,0.3422305696910347,0.28640522841700844
https://www.proactiveinvestors.com/companies/news/1082184?SNAPI,Tesla shares jump as Cybertruck chief exits company,"Tesla Inc (NASDAQ:TSLA) shares added almost 4% after it was announced that the head of its divisive Cybertruck unit, Siddhant Awasthi, is departing the company after eight years. Awasthi began his career at Tesla as an intern in 2017 and eventually led the Cybertruck program from engineering through mass production.",Proactive Investors,"Mon, 10 Nov 2025 12:38:00 -0500",[],TSLA,Negative,0.6199123938239718,0.15878114165940269,0.22130646451662545
https://www.investors.com/news/tesla-stockmodel-y-cybertruck-chiefs-exit-china-sales-three-year-low/,"Tesla Loses Model Y, Cybertruck Chiefs As China Sales Hit Three-Year Low. The Stock Is Still Rising.",The Model Y and Cybertruck program heads are the latest high-level exits. China sales were the lowest in years.,Investors Business Daily,"Mon, 10 Nov 2025 12:34:22 -0500",['product'],TSLA,Negative,0.38680946049240006,0.30119268292320794,0.311997856584392
https://nypost.com/2025/11/10/business/teslas-cybertruck-chief-quits-after-more-than-eight-years-in-latest-high-profile-exit/,Tesla's Cybertruck chief quits after more than eight years in latest high-profile exit,"Siddhant Awasthi, head of the Cybertruck program, announced his departure from Elon Musk's automaker late Sunday.",New York Post,"Mon, 10 Nov 2025 11:21:50 -0500",[],TSLA,Negative,0.3690628891853974,0.3470364509092478,0.2839006599053548
https://invezz.com/news/2025/11/10/tesla-palantir-stock-price-declines-dubbed-buying-opportunity-find-out-more/?utm_source=snapi,"Tesla, Palantir stock price declines dubbed ‘buying opportunity': find out more","Following a turbulent week for US tech stocks, some investors are eyeing the recent pullbacks as a chance to buy high-growth names at a discount. Eddie Ghabour, managing partner at Key Advisors Wealth Management, believes the selloff has created attractive entry points in select artificial intelligence (AI) companies.",Invezz,"Mon, 10 Nov 2025 10:08:15 -0500",[],TSLA,Positive,0.22861714566765218,0.20069285351862048,0.5706900008137273
https://www.zacks.com/stock/news/2788374/tesla-inc-tsla-is-a-trending-stock-facts-to-know-before-betting-on-it?cid=CS-STOCKNEWSAPI-FT-tale_of_the_tape|most_searched_stocks-2788374,"Tesla, Inc. (TSLA) Is a Trending Stock: Facts to Know Before Betting on It","Recently, Zacks.com users have been paying close attention to Tesla (TSLA). This makes it worthwhile to examine what the stock has in store.",Zacks Investment Research,"Mon, 10 Nov 2025 10:00:53 -0500",[],TSLA,Negative,0.42529054055128784,0.2448416621930822,0.32986779725563
https://www.forbes.com/sites/martinacastellanos/2025/11/10/head-of-teslas-controversial-cybertruck-unit-exits-stock-jumps/,Head Of Tesla's Controversial Cybertruck Unit Exits—Stock Jumps,"Tesla shares up 2.1% pre-market trading Monday after Cybertruck chief Siddhant Awasthi announced his departure, coming just days after shareholders approved Elon Musk's record $1 trillion compensation package.",Forbes,"Mon, 10 Nov 2025 09:45:08 -0500",['paylimitwall'],TSLA,Positive,0.27511301331069193,0.28717569001376636,0.43771129667554165
https://www.forbes.com/sites/petercohan/2025/11/10/why-tesla-and-rivian-ceo-pay-deals-may-sink-tsla-and-rivn/,Why Tesla And Rivian CEO Pay Deals May Sink $TSLA And $RIVN,The CEOs of Tesla and Rivian last week received big pay packages last week – which only pay off if the companies' stock market values soar.,Forbes,"Mon, 10 Nov 2025 09:25:21 -0500","['CEO', 'paylimitwall']",TSLA,Neutral,0.2785037148822683,0.43515619624926355,0.2863400888684681
https://invezz.com/news/2025/11/10/teslas-cybertruck-program-chief-siddhant-awasthi-steps-down/?utm_source=snapi,Tesla's Cybertruck program chief Siddhant Awasthi steps down,"Tesla Inc. has lost another senior leader as Siddhant Awasthi, the head of the company's Cybertruck program, announced his departure after three years in the role. The move adds to a growing list of high-level exits at the electric-vehicle maker as it contends with uneven demand, intensifying competition, and the wind-down of key US incentives.",Invezz,"Mon, 10 Nov 2025 08:01:34 -0500",[],TSLA,Negative,0.4953713015239119,0.22568063809028285,0.27894806038580516
https://www.barrons.com/articles/tesla-stock-price-cybertruck-leader-exits-aad3c32c,Tesla Stock Rises as Cybertruck Leader Exits. What It Means for the EV Maker.,"Siddhant Awasthi, Tesla's head of the Cybertruck program, recently announced on LinkedIn he was leaving the company after eight years.",Barrons,"Mon, 10 Nov 2025 07:24:00 -0500",['paywall'],TSLA,Negative,0.4582300423914963,0.2558528440974782,0.28591711351102556
https://www.reuters.com/business/autos-transportation/teslas-china-sales-fall-3-year-low-amid-tepid-demand-2025-11-10/,Tesla's China sales fall to 3-year low amid tepid demand,"Tesla's sales in China dropped to 26,006 vehicles in October, their lowest in three years, as the U.S. electric vehicle maker struggles with tepid demand in the hyper-competitive market.",Reuters,"Mon, 10 Nov 2025 06:09:31 -0500",[],TSLA,Negative,0.539142244587974,0.16081193070791125,0.3000458247041149
https://www.businessinsider.com/tesla-cybertruck-lead-leaving-siddhant-awasthi-2025-11,Tesla's Cybertruck lead is leaving the company after 8 years,"Tesla's Cybertruck lead is departing the company. Siddhant Awasthi thanked Elon Musk in a farewell post, referencing the billionaire's $1 trillion pay package.",Business Insider,"Mon, 10 Nov 2025 05:47:56 -0500",['paywall'],TSLA,Negative,0.4357484085267621,0.3730274676236269,0.19122412384961104
